organ,id,cf_asctb_type,label
peripheral_nervous_system,FMA:44833,AS,nerve to radio-carpal joint
peripheral_nervous_system,FMA:81216,AS,branch of anterior interosseous nerve to flexor digitorum profundus
peripheral_nervous_system,FMA:44830,AS,branch of anterior interosseous nerve to flexor pollicis longus
peripheral_nervous_system,FMA:44835,AS,branch of anterior interosseous nerve to pronator quadratus
peripheral_nervous_system,FMA:80225,AS,branch of median nerve to third lumbrical of hand
peripheral_nervous_system,FMA:80273,AS,branch of median nerve to opponens pollicis
peripheral_nervous_system,FMA:80279,AS,branch of median nerve to abductor pollicis brevis
peripheral_nervous_system,FMA:44824,AS,branch of median nerve to flexor carpi radialis
peripheral_nervous_system,FMA:44826,AS,branch of median nerve to flexor digitorum superficialis
peripheral_nervous_system,FMA:44825,AS,branch of median nerve to palmaris longus
peripheral_nervous_system,FMA:44823,AS,branch of median nerve to pronator teres
peripheral_nervous_system,FMA:80267,AS,branch of median nerve to superficial head of flexor pollicis brevis
peripheral_nervous_system,UBERON:0016430,AS,palmar branch of median nerve
peripheral_nervous_system,FMA:44838,AS,lateral branch of palmar branch of median nerve
peripheral_nervous_system,FMA:44839,AS,medial branch of palmar branch of median nerve
peripheral_nervous_system,FMA:44859,AS,Proper palmar digital branch of median nerve to index finger
peripheral_nervous_system,FMA:44862,AS,Lateral proper palmar digital branch of median nerve to index finger
peripheral_nervous_system,FMA:44863,AS,Medial proper palmar digital branch of median nerve to index finger
peripheral_nervous_system,FMA:44864,AS,Proper palmar digital branch of median nerve to middle finger
peripheral_nervous_system,FMA:44867,AS,Lateral proper palmar digital branch of median nerve to middle finger
peripheral_nervous_system,FMA:44868,AS,Medial proper palmar digital branch of median nerve to middle finger
peripheral_nervous_system,FMA:44869,AS,Proper palmar digital branch of median nerve to ring finger
peripheral_nervous_system,FMA:44854,AS,Proper palmar digital branch of median nerve to thumb
peripheral_nervous_system,FMA:44857,AS,Lateral proper palmar digital branch of median nerve to thumb
peripheral_nervous_system,FMA:44858,AS,Medial proper palmar digital branch of median nerve to thumb
peripheral_nervous_system,FMA:44841,AS,First common palmar digital branch of median nerve
peripheral_nervous_system,FMA:44842,AS,Second common palmar digital branch of median nerve
peripheral_nervous_system,FMA:44843,AS,Third common palmar digital branch of median nerve
peripheral_nervous_system,FMA:44844,AS,Fourth common palmar digital branch of median nerve
peripheral_nervous_system,UBERON:0001494,AS,ulnar nerve
peripheral_nervous_system,FMA:44877,AS,deep branch of ulnar nerve
peripheral_nervous_system,FMA:80276,AS,branch of deep branch of ulnar nerve to opponens pollicis
peripheral_nervous_system,FMA:80215,AS,branch of deep branch of ulnar nerve to third lumbrical of hand
peripheral_nervous_system,FMA:80261,AS,branch of deep branch of ulnar nerve to abductor digiti minimi of hand
peripheral_nervous_system,FMA:80264,AS,branch of deep branch of ulnar nerve to adductor pollicis
peripheral_nervous_system,FMA:80270,AS,branch of deep branch of ulnar nerve to deep head of flexor pollicis brevis
peripheral_nervous_system,FMA:80231,AS,branch of deep branch of ulnar nerve to first dorsal interosseous of han
peripheral_nervous_system,FMA:80243,AS,branch of deep branch of ulnar nerve to first palmar interosseous of hand
peripheral_nervous_system,FMA:80258,AS,branch of deep branch of ulnar nerve to flexor digiti minimi brevis of hand
peripheral_nervous_system,FMA:80240,AS,branch of deep branch of ulnar nerve to fourth dorsal interosseous of hand
peripheral_nervous_system,FMA:80218,AS,branch of deep branch of ulnar nerve to fourth lumbrical of hand
peripheral_nervous_system,FMA:80252,AS,branch of deep branch of ulnar nerve to fourth palmar interosseous of hand
peripheral_nervous_system,FMA:80255,AS,branch of deep branch of ulnar nerve to opponens digiti minimi
peripheral_nervous_system,FMA:80234,AS,branch of deep branch of ulnar nerve to second dorsal interosseous of hand
peripheral_nervous_system,FMA:80246,AS,branch of deep branch of ulnar nerve to second palmar interosseous of hand
peripheral_nervous_system,FMA:80237,AS,branch of deep branch of ulnar nerve to third dorsal interosseous of hand
peripheral_nervous_system,FMA:80249,AS,branch of deep branch of ulnar nerve to third palmar interosseous of hand
peripheral_nervous_system,FMA:44876,AS,superficial branch of ulnar nerve
peripheral_nervous_system,FMA:44889,AS,fifth common palmar digital branch of ulnar nerve
peripheral_nervous_system,FMA:44903,AS,lateral proper palmar digital branch of ulnar nerve to little finger
peripheral_nervous_system,FMA:44897,AS,medial proper palmar digital branch of ulnar nerve to little finger
peripheral_nervous_system,FMA:44900,AS,medial proper palmar digital branch of ulnar nerve to ring finger
peripheral_nervous_system,FMA:44906,AS,branch of superficial branch of ulnar nervenerve to palmaris brevis
peripheral_nervous_system,FMA:44875,AS,dorsal branch of ulnar nerve
peripheral_nervous_system,FMA:44929,AS,dorsal digital branch of ulnar nerve to little finger
peripheral_nervous_system,FMA:44921,AS,lateral dorsal digital branch of ulnar nerve to little finger
peripheral_nervous_system,FMA:44915,AS,medial dorsal digital branch of ulnar nerve to little finger
peripheral_nervous_system,FMA:44938,AS,dorsal digital branch of ulnar nerve to ring finger
peripheral_nervous_system,FMA:44935,AS,lateral dorsal digital branch of ulnar nerve to ring finger
peripheral_nervous_system,FMA:44941,AS,medial dorsal digital branch of ulnar nerve to ring finger
peripheral_nervous_system,FMA:44944,AS,medial dorsal digital branch of ulnar nerve to middle finger
peripheral_nervous_system,FMA:65351,AS,branch of ulnar nerve to flexor digitorum profundus
peripheral_nervous_system,FMA:81220,AS,branch of ulnar nerve to flexor carpi ulnaris
peripheral_nervous_system,FMA:44873,AS,articular branch of ulnar nerve
peripheral_nervous_system,FMA:44878,AS,palmar branch of ulnar nerve
peripheral_nervous_system,UBERON:0001492,AS,radial nerve
peripheral_nervous_system,FMA:44962,AS,articular branch of radial nerve
peripheral_nervous_system,FMA:80285,AS,posterior interosseous nerve
peripheral_nervous_system,FMA:80295,AS,branch of posterior interosseous nerve to abductor pollicis longus
peripheral_nervous_system,FMA:81191,AS,branch of posterior interosseous nerve to extensor carpi radialis brevis
peripheral_nervous_system,FMA:81182,AS,branch of posterior interosseous nerve to extensor carpi ulnaris
peripheral_nervous_system,FMA:81185,AS,branch of posterior interosseous nerve to extensor digiti minimi
peripheral_nervous_system,FMA:81188,AS,branch of posterior interosseous nerve to extensor digitorum
peripheral_nervous_system,FMA:80286,AS,branch of posterior interosseous nerve to extensor indicis
peripheral_nervous_system,FMA:80292,AS,branch of posterior interosseous nerve to extensor pollicis brevis
peripheral_nervous_system,FMA:80289,AS,branch of posterior interosseous nerve to extensor pollicis longus
peripheral_nervous_system,FMA:80298,AS,branch of posterior interosseous nerve to supinator
peripheral_nervous_system,FMA:44949,AS,inferior lateral brachial cutaneous nerve
peripheral_nervous_system,FMA:44948,AS,posterior brachial cutaneous nerve
peripheral_nervous_system,FMA:39145,AS,posterior antebrachial cutaneous nerve
peripheral_nervous_system,FMA:65330,AS,posterior muscular branch of radial nerve to lateral head of triceps brachii
peripheral_nervous_system,FMA:65329,AS,posterior muscular branch of radial nerve to medial head of triceps brachii
peripheral_nervous_system,FMA:81223,AS,posterior muscular branch of radial nerve to anconeus
peripheral_nervous_system,FMA:65333,AS,lateral muscular branch of radial nerve to brachialis
peripheral_nervous_system,FMA:65334,AS,lateral muscular branch of radial nerve to brachioradialis
peripheral_nervous_system,FMA:81205,AS,lateral muscular branch of radial nerve to extensor carpi radialis longus
peripheral_nervous_system,FMA:81198,AS,medial muscular branch of radial nerve to long head of triceps brachii
peripheral_nervous_system,FMA:81226,AS,medial muscular branch of radial nerve to triceps brachii
peripheral_nervous_system,FMA:81232,AS,medial muscular branch of radial nerve to articularis cubiti
peripheral_nervous_system,FMA:81195,AS,medial muscular branch of radial nerve to medial head of triceps brachii
peripheral_nervous_system,FMA:77559,AS,deep branch of radial nerve
peripheral_nervous_system,FMA:44956,AS,superficial branch of radial nerve
peripheral_nervous_system,FMA:44980,AS,dorsal digital branch of radial nerve to index finger
peripheral_nervous_system,FMA:44984,AS,lateral dorsal digital branch of radial nerve to index finger
peripheral_nervous_system,FMA:44983,AS,medial dorsal digital branch of radial nerve to index finger
peripheral_nervous_system,FMA:44989,AS,dorsal digital branch of radial nerve to middle finger
peripheral_nervous_system,FMA:44993,AS,lateral dorsal digital branch of radial nerve to middle finger
peripheral_nervous_system,FMA:44992,AS,medial dorsal digital branch of radial nerve to middle finger
peripheral_nervous_system,FMA:44968,AS,dorsal digital branch of radial nerve to thumb
peripheral_nervous_system,FMA:44977,AS,lateral dorsal digital branch of radial nerve to thumb
peripheral_nervous_system,FMA:44971,AS,medial dorsal digital branch of radial nerve to thumb
peripheral_nervous_system,FMA:44998,AS,lateral dorsal digital branch of radial nerve to ring finger
peripheral_nervous_system,UBERON:0034987,AS,lumbar plexus
peripheral_nervous_system,FMA:16482,AS,iliohypogastric nerve
peripheral_nervous_system,FMA:82921,AS,branch of iliohypogastric nerve to internal oblique
peripheral_nervous_system,FMA:82925,AS,branch of iliohypogastric nerve to transversus abdominis
peripheral_nervous_system,FMA:20600,AS,hypogastric branch of iliohypogastric nerve
peripheral_nervous_system,FMA:20649,AS,cutaneous branch of hypogastric branch of iliohypogastric nerve
peripheral_nervous_system,FMA:20625,AS,internal oblique branch of hypogastric branch of iliohypogastric nerve
peripheral_nervous_system,FMA:20623,AS,transversus abdominis branch of hypogastric branch of iliohypogastric nerve
peripheral_nervous_system,FMA:20601,AS,iliac branch of iliohypogastric nerve
peripheral_nervous_system,FMA:20613,AS,communicating branch of iliohypogastric nerve with ilioinguinal nerve
peripheral_nervous_system,FMA:20619,AS,communicating branch of iliohypogastric nerve with subcostal nerve
peripheral_nervous_system,FMA:16483,AS,ilioinguinal nerve
peripheral_nervous_system,FMA:20548,AS,branch of ilioinguinal nerve to internal oblique
peripheral_nervous_system,FMA:82922,AS,branch of ilioinguinal nerve to transversus abdominis
peripheral_nervous_system,FMA:20573,AS,cutaneous branch of ilioinguinal nerve
peripheral_nervous_system,FMA:20542,AS,labium majus branch of ilioinguinal nerve
peripheral_nervous_system,FMA:20506,AS,mons pubis branch of ilioinguinal nerve
peripheral_nervous_system,FMA:20566,AS,penile root branch of ilioinguinal nerve
peripheral_nervous_system,FMA:20563,AS,scrotal branch of ilioinguinal nerve
peripheral_nervous_system,FMA:20611,AS,communicating branch of ilioinguinal nerve with iliohypogastric nerve
peripheral_nervous_system,FMA:16487,AS,obturator nerve
peripheral_nervous_system,FMA:45306,AS,anterior branch of obturator nerve
peripheral_nervous_system,FMA:81163,AS,articular branch of obturator nerve
peripheral_nervous_system,FMA:81166,AS,branch of anterior branch of obturator nerve to subsartorial nerve plexus
peripheral_nervous_system,FMA:45312,AS,cutaneous branch of anterior branch of obturator nerve
peripheral_nervous_system,FMA:45317,AS,adductor brevis branch of anterior branch of obturator nerve
peripheral_nervous_system,FMA:45316,AS,nerve to adductor longus
peripheral_nervous_system,FMA:80157,AS,nerve to gracilis
peripheral_nervous_system,FMA:45307,AS,posterior branch of obturator nerve
peripheral_nervous_system,FMA:45318,AS,articular branch of posterior branch of obturator nerve
peripheral_nervous_system,FMA:45322,AS,adductor magnus branch of posterior branch of obturator nerve
peripheral_nervous_system,FMA:80160,AS,nerve to obturator externus
peripheral_nervous_system,FMA:45331,AS,cutaneous branch of obturator nerve
peripheral_nervous_system,FMA:16484,AS,genitofemoral nerve
peripheral_nervous_system,FMA:16496,AS,femoral branch of genitofemoral nerve
peripheral_nervous_system,FMA:20640,AS,cutaneous branch of femoral branch of genitofemoral nerve
peripheral_nervous_system,FMA:20661,AS,communicating branch of femoral branch of genitofemoral nerve with intermediate femoral cutaneous nerve
peripheral_nervous_system,FMA:20560,AS,genital branch of genitofemoral nerve
peripheral_nervous_system,FMA:16495,AS,cremaster muscle branch of genital branch of genitofemoral nerve
peripheral_nervous_system,FMA:20656,AS,labium majus branch of genital branch of genitofemoral nerve
peripheral_nervous_system,FMA:20653,AS,mons pubis branch of genital branch of genitofemoral nerve
peripheral_nervous_system,FMA:20557,AS,scrotal branch of genital branch of genitofemoral nerve
peripheral_nervous_system,UBERON:0001267,AS,femoral nerve
peripheral_nervous_system,UBERON:0002475,AS,saphenous nerve
peripheral_nervous_system,FMA:16485,AS,Lateral femoral cutaneous nerve
peripheral_nervous_system,FMA:20580,AS,muscular branch of lumbar plexus to psoas major
peripheral_nervous_system,FMA:20579,AS,muscular branch of lumbar plexus to psoas minor
peripheral_nervous_system,FMA:20578,AS,muscular branch of lumbar nerve plexus to quadratus lumborum
peripheral_nervous_system,FMA:80165,AS,branch of accessory obturator nerve to hip joint
peripheral_nervous_system,UBERON:0034986,AS,sacral plexus
peripheral_nervous_system,FMA:16510,AS,superior gluteal nerve
peripheral_nervous_system,FMA:80195,AS,branch of superior gluteal nerve to gluteus medius
peripheral_nervous_system,FMA:80192,AS,branch of superior gluteal nerve to gluteus minimus
peripheral_nervous_system,FMA:80189,AS,branch of superior gluteal nerve to tensor fasciae latae
peripheral_nervous_system,FMA:16511,AS,inferior gluteal nerve
peripheral_nervous_system,FMA:80206,AS,nerve to gluteus maximus (1)
peripheral_nervous_system,FMA:80207,AS,nerve to gluteus maximus (2)
peripheral_nervous_system,FMA:80208,AS,nerve to gluteus maximus (n)
peripheral_nervous_system,UBERON:0001322,AS,sciatic nerve
peripheral_nervous_system,FMA:44679,AS,articular branch of sciatic nerve
peripheral_nervous_system,FMA:19039,AS,common fibular nerve
peripheral_nervous_system,FMA:44772,AS,articular branch of common fibular nerve
peripheral_nervous_system,FMA:45404,AS,biceps femoris branch of common fibular nerve
peripheral_nervous_system,FMA:44771,AS,deep fibular nerve
peripheral_nervous_system,FMA:44778,AS,branch of lateral terminal branch of deep fibular nerve
peripheral_nervous_system,FMA:44780,AS,interosseous branch of lateral terminal branch of deep fibular nerve
peripheral_nervous_system,FMA:44779,AS,extensor digitorum brevis branch of lateral terminal branch of deep fibular nerve
